learner_id,audio_type,canonical_text,audio_file,textgrid
010205_240305_G,rand_syllable_15_2,mbi,010205_240305_G-audio_random_syl15_2_random_syl15_2.wav,010205_240305_G-audio_random_syl15_2_random_syl15_2.TextGrid
010205_240305_G,rand_syllable_16_2,sho,010205_240305_G-audio_random_syl16_2_random_syl16_2.wav,010205_240305_G-audio_random_syl16_2_random_syl16_2.TextGrid
010205_240305_G,rand_syllable_17_2,pe,010205_240305_G-audio_random_syl17_2_random_syl17_2.wav,010205_240305_G-audio_random_syl17_2_random_syl17_2.TextGrid
010205_240305_G,rand_syllable_18_2,jwe,010205_240305_G-audio_random_syl18_2_random_syl18_2.wav,010205_240305_G-audio_random_syl18_2_random_syl18_2.TextGrid
010205_240305_G,rand_syllable_19_2,twa,010205_240305_G-audio_random_syl19_2_random_syl19_2.wav,010205_240305_G-audio_random_syl19_2_random_syl19_2.TextGrid
010205_240305_G,rand_syllable_20_2,me,010205_240305_G-audio_random_syl20_2_random_syl20_2.wav,010205_240305_G-audio_random_syl20_2_random_syl20_2.TextGrid
010205_240305_G,rand_syllable_6_2,chi,010205_240305_G-audio_random_syl6_2_random_syl6_2.wav,010205_240305_G-audio_random_syl6_2_random_syl6_2.TextGrid
010205_240305_G,rand_syllable_7_2,khe,010205_240305_G-audio_random_syl7_2_random_syl7_2.wav,010205_240305_G-audio_random_syl7_2_random_syl7_2.TextGrid
010205_240305_G,rand_syllable_8_2,vi,010205_240305_G-audio_random_syl8_2_random_syl8_2.wav,010205_240305_G-audio_random_syl8_2_random_syl8_2.TextGrid
010205_240305_G,rand_syllable_9_2,dhe,010205_240305_G-audio_random_syl9_2_random_syl9_2.wav,010205_240305_G-audio_random_syl9_2_random_syl9_2.TextGrid
010205_600202_B,full_letter_grid,A p I R L W y t m Z n S Y s P d h k w g F J f r e U T G K O D H B l N j v M Ch z,010205_600202_B-audio_letters_grids_letters_grid.wav,010205_600202_B-audio_letters_grids_letters_grid.TextGrid
010205_600202_B,full_nonword_grid,lesho riga uhu nyuya varede nefesi zihi lengeke lihi twaiana rinzu vinja fumre pifu chito naji fasira goge domgo ongu koya mbeje rakinja kela rufishi takibu mbwaku leki mbekoki tewo rabo towato zame suki daifa limwamu funanziwa buba,010205_600202_B-audio_non_words_grid_non_words_grid.wav,010205_600202_B-audio_non_words_grid_non_words_grid.TextGrid
010205_600202_B,full_syllable1_grid,ta nde shi tha fe tha gwo de dho ngwi jwi pyo po pe mbu ha gwi du two fwu kyo bo ngu fta nwu za mbo nye ki mbe mi bwe ngu khi vyo nda ng'i mo bwi fya two swo a sha sa hu twu tu swi ke ba da shu ko la lwo nyi vyi fyu fyo lu fu ka hwo nyo bu bwe tha fya zwi,010205_600202_B-audio_grid_syllables_1_syllables_grid_1.wav,010205_600202_B-audio_grid_syllables_1_syllables_grid_1.TextGrid
010205_600202_B,full_syllable1_grid,ta nde shi tha fe tha gwo de dho ngwi jwi pyo po pe mbu ha gwi du two fwu kyo bo ngu fta nwu za mbo nye ki mbe mi bwe ngu khi vyo nda ng'i mo bwi fya two swo a sha sa hu twu tu swi ke ba da shu ko la lwo nyi vyi fyu fyo lu fu ka hwo nyo bu bwe tha fya zwi,010205_600202_B-audio_grid_syllables_1_syllables_grid_1.wav,010205_600202_B-audio_grid_syllables_1_syllables_grid_1.TextGrid
010205_600202_B,iso_letter_1,a,010205_600202_B-audio_iso_letter_1_iso_letter_1.wav,010205_600202_B-audio_iso_letter_1_iso_letter_1.TextGrid
010205_600202_B,iso_letter_2,E,010205_600202_B-audio_iso_letter_2_iso_letter_2.wav,010205_600202_B-audio_iso_letter_2_iso_letter_2.TextGrid
010205_600202_B,iso_letter_3,i,010205_600202_B-audio_iso_letter_3_iso_letter_3.wav,010205_600202_B-audio_iso_letter_3_iso_letter_3.TextGrid
010205_600202_B,iso_non_word1,tikaka,010205_600202_B-audio_iso_non_word1_iso_non_word1.wav,010205_600202_B-audio_iso_non_word1_iso_non_word1.TextGrid
010205_600202_B,iso_non_word2,yuhu,010205_600202_B-audio_iso_non_word2_iso_non_word2.wav,010205_600202_B-audio_iso_non_word2_iso_non_word2.TextGrid
010205_600202_B,iso_non_word3,rishadi,010205_600202_B-audio_iso_non_word3_iso_non_word3.wav,010205_600202_B-audio_iso_non_word3_iso_non_word3.TextGrid
010205_600202_B,iso_non_word4,mbanyu,010205_600202_B-audio_iso_non_word4_iso_non_word4.wav,010205_600202_B-audio_iso_non_word4_iso_non_word4.TextGrid
010205_600202_B,iso_non_word5,keya,010205_600202_B-audio_iso_non_word5_iso_non_word5.wav,010205_600202_B-audio_iso_non_word5_iso_non_word5.TextGrid
010205_600202_B,iso_random_letters3_1,u,010205_600202_B-audio_iso_random_letters3_1_iso_random_letters3_1.wav,010205_600202_B-audio_iso_random_letters3_1_iso_random_letters3_1.TextGrid
010205_600202_B,iso_random_letters3_2,o,010205_600202_B-audio_iso_random_letters3_2_iso_random_letters3_2.wav,010205_600202_B-audio_iso_random_letters3_2_iso_random_letters3_2.TextGrid
010205_600202_B,iso_random_letters3_3,b,010205_600202_B-audio_iso_random_letters3_3_iso_random_letters3_3.wav,010205_600202_B-audio_iso_random_letters3_3_iso_random_letters3_3.TextGrid
010205_600202_B,iso_random_nw_jami_8,jami,010205_600202_B-audio_iso_random_nw_jami_iso_random_nw_jami.wav,010205_600202_B-audio_iso_random_nw_jami_iso_random_nw_jami.TextGrid
010205_600202_B,iso_random_nw_kamula_12,kamula,010205_600202_B-audio_iso_random_nw_kamula_iso_random_nw_kamula.wav,010205_600202_B-audio_iso_random_nw_kamula_iso_random_nw_kamula.TextGrid
010205_600202_B,iso_random_nw_kojima_5,kojima,010205_600202_B-audio_iso_random_nw_kojima_iso_random_nw_kojima.wav,010205_600202_B-audio_iso_random_nw_kojima_iso_random_nw_kojima.TextGrid
010205_600202_B,iso_random_nw_naa_1,naa,010205_600202_B-audio_iso_random_nw_naa_iso_random_nw_naa.wav,010205_600202_B-audio_iso_random_nw_naa_iso_random_nw_naa.TextGrid
010205_600202_B,iso_random_nw_sarada_3,sarada,010205_600202_B-audio_iso_random_nw_sarada_iso_random_nw_sarada.wav,010205_600202_B-audio_iso_random_nw_sarada_iso_random_nw_sarada.TextGrid
010205_600202_B,iso_random_nw_shoke_13,shoke,010205_600202_B-audio_iso_random_nw_shoke_iso_random_nw_shoke.wav,010205_600202_B-audio_iso_random_nw_shoke_iso_random_nw_shoke.TextGrid
010205_600202_B,iso_random_nw_tuwa_2,tuwa,010205_600202_B-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.wav,010205_600202_B-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.TextGrid
010205_600202_B,iso_syllable1_1,lwe,010205_600202_B-audio_iso_syllable1_1_iso_syllable1_1.wav,010205_600202_B-audio_iso_syllable1_1_iso_syllable1_1.TextGrid
010205_600202_B,iso_syllable1_2,mwo,010205_600202_B-audio_iso_syllable1_2_iso_syllable1_2.wav,010205_600202_B-audio_iso_syllable1_2_iso_syllable1_2.TextGrid
010205_600202_B,iso_syllable1_3,kyu,010205_600202_B-audio_iso_syllable1_3_iso_syllable1_3.wav,010205_600202_B-audio_iso_syllable1_3_iso_syllable1_3.TextGrid
010205_600202_B,iso_syllable1_4,gi,010205_600202_B-audio_iso_syllable1_4_iso_syllable1_4.wav,010205_600202_B-audio_iso_syllable1_4_iso_syllable1_4.TextGrid
010205_600202_B,iso_syllable1_5,yi,010205_600202_B-audio_iso_syllable1_5_iso_syllable1_5.wav,010205_600202_B-audio_iso_syllable1_5_iso_syllable1_5.TextGrid
010205_600202_B,passage_num3,3,010205_600202_B-audio_passage3_passage3.wav,010205_600202_B-audio_passage3_passage3.TextGrid
010205_600202_B,rand_syllable_10_1,thu,010205_600202_B-audio_random_syl10_1_random_syl10_1.wav,010205_600202_B-audio_random_syl10_1_random_syl10_1.TextGrid
010205_600202_B,rand_syllable_11_1,pyi,010205_600202_B-audio_random_syl11_1_random_syl11_1.wav,010205_600202_B-audio_random_syl11_1_random_syl11_1.TextGrid
010205_600202_B,rand_syllable_12_1,vyu,010205_600202_B-audio_random_syl12_1_random_syl12_1.wav,010205_600202_B-audio_random_syl12_1_random_syl12_1.TextGrid
010205_600202_B,rand_syllable_13_1,mwa,010205_600202_B-audio_random_syl13_1_random_syl13_1.wav,010205_600202_B-audio_random_syl13_1_random_syl13_1.TextGrid
010205_600202_B,rand_syllable_14_1,ngwo,010205_600202_B-audio_random_syl14_1_random_syl14_1.wav,010205_600202_B-audio_random_syl14_1_random_syl14_1.TextGrid
010205_600202_B,rand_syllable_15_1,vo,010205_600202_B-audio_random_syl15_1_random_syl15_1.wav,010205_600202_B-audio_random_syl15_1_random_syl15_1.TextGrid
010205_600202_B,rand_syllable_16_1,ndwu,010205_600202_B-audio_random_syl16_1_random_syl16_1.wav,010205_600202_B-audio_random_syl16_1_random_syl16_1.TextGrid
010205_600202_B,rand_syllable_17_1,tho,010205_600202_B-audio_random_syl17_1_random_syl17_1.wav,010205_600202_B-audio_random_syl17_1_random_syl17_1.TextGrid
010205_600202_B,rand_syllable_18_1,ya,010205_600202_B-audio_random_syl18_1_random_syl18_1.wav,010205_600202_B-audio_random_syl18_1_random_syl18_1.TextGrid
010205_600202_B,rand_syllable_19_1,nyu,010205_600202_B-audio_random_syl19_1_random_syl19_1.wav,010205_600202_B-audio_random_syl19_1_random_syl19_1.TextGrid
010205_600202_B,rand_syllable_20_1,kwu,010205_600202_B-audio_random_syl20_1_random_syl20_1.wav,010205_600202_B-audio_random_syl20_1_random_syl20_1.TextGrid
010205_600202_B,rand_syllable_6_1,zu,010205_600202_B-audio_random_syl6_1_random_syl6_1.wav,010205_600202_B-audio_random_syl6_1_random_syl6_1.TextGrid
010205_600202_B,rand_syllable_7_1,wi,010205_600202_B-audio_random_syl7_1_random_syl7_1.wav,010205_600202_B-audio_random_syl7_1_random_syl7_1.TextGrid
010205_600202_B,rand_syllable_8_1,hwo,010205_600202_B-audio_random_syl8_1_random_syl8_1.wav,010205_600202_B-audio_random_syl8_1_random_syl8_1.TextGrid
010205_600202_B,rand_syllable_9_1,kyi,010205_600202_B-audio_random_syl9_1_random_syl9_1.wav,010205_600202_B-audio_random_syl9_1_random_syl9_1.TextGrid
010205_600303_G,full_letter_grid,K Ch H l j e Z s Y N m y p k P g S U M n A R r w O W f D G F I T J t h z B d v L,010205_600303_G-audio_letters_grids_letters_grid.wav,010205_600303_G-audio_letters_grids_letters_grid.TextGrid
010205_600303_G,full_nonword_grid,koya leki ongu lihi chito rabo rakinja vinja zihi mbwaku rinzu uhu rufishi fumre fasira lesho daifa buba domgo kela takibu twaiana varede funanziwa lengeke goge suki nefesi towato mbeje riga nyuya limwamu pifu mbekoki tewo zame naji,010205_600303_G-audio_non_words_grid_non_words_grid.wav,010205_600303_G-audio_non_words_grid_non_words_grid.TextGrid
010205_600303_G,full_syllable3_grid,lo dho re bwa mwe ndi fwe hwu fwi fwi swi go ji ge u pwu sim chu kyu two ngwe ye ge zwa va ni gwu ro ju fwa jwo pyu ma zwa khe bi nyo swu fa pya ng'a fwi gwi nge ngwa fwe kye bo gwa ndo gwu ngo gi mwe tu te vya kwe zwi ndu zwu pya nu fye jwa na thu a swe gwo,010205_600303_G-audio_syllables_grid_3_syllables_grid_3.wav,010205_600303_G-audio_syllables_grid_3_syllables_grid_3.TextGrid
010205_600303_G,iso_letter_1,a,010205_600303_G-audio_iso_letter_1_iso_letter_1.wav,010205_600303_G-audio_iso_letter_1_iso_letter_1.TextGrid
010205_600303_G,iso_letter_2,E,010205_600303_G-audio_iso_letter_2_iso_letter_2.wav,010205_600303_G-audio_iso_letter_2_iso_letter_2.TextGrid
010205_600303_G,iso_letter_3,i,010205_600303_G-audio_iso_letter_3_iso_letter_3.wav,010205_600303_G-audio_iso_letter_3_iso_letter_3.TextGrid
010205_600303_G,iso_non_word1,tikaka,010205_600303_G-audio_iso_non_word1_iso_non_word1.wav,010205_600303_G-audio_iso_non_word1_iso_non_word1.TextGrid
010205_600303_G,iso_non_word2,yuhu,010205_600303_G-audio_iso_non_word2_iso_non_word2.wav,010205_600303_G-audio_iso_non_word2_iso_non_word2.TextGrid
010205_600303_G,iso_non_word3,rishadi,010205_600303_G-audio_iso_non_word3_iso_non_word3.wav,010205_600303_G-audio_iso_non_word3_iso_non_word3.TextGrid
010205_600303_G,iso_non_word4,mbanyu,010205_600303_G-audio_iso_non_word4_iso_non_word4.wav,010205_600303_G-audio_iso_non_word4_iso_non_word4.TextGrid
010205_600303_G,iso_non_word5,keya,010205_600303_G-audio_iso_non_word5_iso_non_word5.wav,010205_600303_G-audio_iso_non_word5_iso_non_word5.TextGrid
010205_600303_G,iso_random_letters3_1,u,010205_600303_G-audio_iso_random_letters3_1_iso_random_letters3_1.wav,010205_600303_G-audio_iso_random_letters3_1_iso_random_letters3_1.TextGrid
010205_600303_G,iso_random_letters3_2,o,010205_600303_G-audio_iso_random_letters3_2_iso_random_letters3_2.wav,010205_600303_G-audio_iso_random_letters3_2_iso_random_letters3_2.TextGrid
010205_600303_G,iso_random_letters3_3,b,010205_600303_G-audio_iso_random_letters3_3_iso_random_letters3_3.wav,010205_600303_G-audio_iso_random_letters3_3_iso_random_letters3_3.TextGrid
010205_600303_G,iso_random_nw_jami_2,jami,010205_600303_G-audio_iso_random_nw_jami_iso_random_nw_jami.wav,010205_600303_G-audio_iso_random_nw_jami_iso_random_nw_jami.TextGrid
010205_600303_G,iso_random_nw_kamula_5,kamula,010205_600303_G-audio_iso_random_nw_kamula_iso_random_nw_kamula.wav,010205_600303_G-audio_iso_random_nw_kamula_iso_random_nw_kamula.TextGrid
010205_600303_G,iso_random_nw_kojima_3,kojima,010205_600303_G-audio_iso_random_nw_kojima_iso_random_nw_kojima.wav,010205_600303_G-audio_iso_random_nw_kojima_iso_random_nw_kojima.TextGrid
010205_600303_G,iso_random_nw_naa_1,naa,010205_600303_G-audio_iso_random_nw_naa_iso_random_nw_naa.wav,010205_600303_G-audio_iso_random_nw_naa_iso_random_nw_naa.TextGrid
010205_600303_G,iso_random_nw_sarada_6,sarada,010205_600303_G-audio_iso_random_nw_sarada_iso_random_nw_sarada.wav,010205_600303_G-audio_iso_random_nw_sarada_iso_random_nw_sarada.TextGrid
010205_600303_G,iso_random_nw_shoke_25,shoke,010205_600303_G-audio_iso_random_nw_shoke_iso_random_nw_shoke.wav,010205_600303_G-audio_iso_random_nw_shoke_iso_random_nw_shoke.TextGrid
010205_600303_G,iso_random_nw_tuwa_14,tuwa,010205_600303_G-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.wav,010205_600303_G-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.TextGrid
010205_600303_G,iso_syllable3_1,no,010205_600303_G-audio_iso_syllable3_1_iso_syllable3_1.wav,010205_600303_G-audio_iso_syllable3_1_iso_syllable3_1.TextGrid
010205_600303_G,iso_syllable3_2,ngo,010205_600303_G-audio_iso_syllable3_2_iso_syllable3_2.wav,010205_600303_G-audio_iso_syllable3_2_iso_syllable3_2.TextGrid
010205_600303_G,iso_syllable3_3,i,010205_600303_G-audio_iso_syllable3_3_iso_syllable3_3.wav,010205_600303_G-audio_iso_syllable3_3_iso_syllable3_3.TextGrid
010205_600303_G,iso_syllable3_4,ng'e,010205_600303_G-audio_iso_syllable3_4_iso_syllable3_4.wav,010205_600303_G-audio_iso_syllable3_4_iso_syllable3_4.TextGrid
010205_600303_G,iso_syllable3_5,lwa,010205_600303_G-audio_iso_syllable3_5_iso_syllable3_5.wav,010205_600303_G-audio_iso_syllable3_5_iso_syllable3_5.TextGrid
010205_600303_G,passage_num5,5,010205_600303_G-audio_passage5_passage5.wav,010205_600303_G-audio_passage5_passage5.TextGrid
010205_600303_G,rand_syllable_10_3,pe,010205_600303_G-audio_random_syl10_3_random_syl10_3.wav,010205_600303_G-audio_random_syl10_3_random_syl10_3.TextGrid
010205_600303_G,rand_syllable_11_3,chi,010205_600303_G-audio_random_syl11_3_random_syl11_3.wav,010205_600303_G-audio_random_syl11_3_random_syl11_3.TextGrid
010205_600303_G,rand_syllable_12_3,dhe,010205_600303_G-audio_random_syl12_3_random_syl12_3.wav,010205_600303_G-audio_random_syl12_3_random_syl12_3.TextGrid
010205_600303_G,rand_syllable_13_3,gha,010205_600303_G-audio_random_syl13_3_random_syl13_3.wav,010205_600303_G-audio_random_syl13_3_random_syl13_3.TextGrid
010205_600303_G,rand_syllable_14_3,pi,010205_600303_G-audio_random_syl14_3_random_syl14_3.wav,010205_600303_G-audio_random_syl14_3_random_syl14_3.TextGrid
010205_600303_G,rand_syllable_15_3,sho,010205_600303_G-audio_random_syl15_3_random_syl15_3.wav,010205_600303_G-audio_random_syl15_3_random_syl15_3.TextGrid
010205_600303_G,rand_syllable_16_3,khe,010205_600303_G-audio_random_syl16_3_random_syl16_3.wav,010205_600303_G-audio_random_syl16_3_random_syl16_3.TextGrid
010205_600303_G,rand_syllable_17_3,fo,010205_600303_G-audio_random_syl17_3_random_syl17_3.wav,010205_600303_G-audio_random_syl17_3_random_syl17_3.TextGrid
010205_600303_G,rand_syllable_18_3,vi,010205_600303_G-audio_random_syl18_3_random_syl18_3.wav,010205_600303_G-audio_random_syl18_3_random_syl18_3.TextGrid
010205_600303_G,rand_syllable_19_3,ghu,010205_600303_G-audio_random_syl19_3_random_syl19_3.wav,010205_600303_G-audio_random_syl19_3_random_syl19_3.TextGrid
010205_600303_G,rand_syllable_20_3,kyo,010205_600303_G-audio_random_syl20_3_random_syl20_3.wav,010205_600303_G-audio_random_syl20_3_random_syl20_3.TextGrid
010205_600303_G,rand_syllable_6_3,jwe,010205_600303_G-audio_random_syl6_3_random_syl6_3.wav,010205_600303_G-audio_random_syl6_3_random_syl6_3.TextGrid
010205_600303_G,rand_syllable_7_3,me,010205_600303_G-audio_random_syl7_3_random_syl7_3.wav,010205_600303_G-audio_random_syl7_3_random_syl7_3.TextGrid
010205_600303_G,rand_syllable_8_3,twa,010205_600303_G-audio_random_syl8_3_random_syl8_3.wav,010205_600303_G-audio_random_syl8_3_random_syl8_3.TextGrid
010205_600303_G,rand_syllable_9_3,mbi,010205_600303_G-audio_random_syl9_3_random_syl9_3.wav,010205_600303_G-audio_random_syl9_3_random_syl9_3.TextGrid
